# Rubicon #2 (724)
# California  SNOTEL Site - 7689 ft
# Daily Data for Period of Record
#
# (As of: Sun Feb 22 10:48:54 PST 2015)
#  **Provisional data, subject to revision**
#
Date,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1980-08-06,0.0,53.8,,,,0.00
1980-08-07,0.0,53.8,,,,0.00
1980-08-08,0.0,53.8,,,,0.00
1980-08-09,0.0,53.8,,,,0.10
1980-08-10,0.1,53.9,,,,
1980-08-11,0.0,53.8,,,,0.00
1980-08-12,0.0,53.8,,,,0.00
1980-08-13,0.0,53.8,,,,0.00
1980-08-14,0.0,53.8,,,,0.00
1980-08-15,0.0,53.8,,,,0.00
1980-08-16,0.0,53.8,,,,0.00
1980-08-17,0.1,53.8,,,,0.10
1980-08-18,0.1,53.9,,,,0.00
1980-08-19,0.1,53.9,,,,0.00
1980-08-20,0.1,53.9,,,,0.00
1980-08-21,0.1,53.9,,,,0.00
1980-08-22,0.1,53.9,,,,0.00
1980-08-23,0.1,53.9,,,,0.00
1980-08-24,0.1,53.9,,,,0.00
1980-08-25,0.1,53.9,,,,0.00
1980-08-26,0.1,53.9,,,,0.00
1980-08-27,0.1,53.9,,,,0.00
1980-08-28,0.1,53.9,,,,0.00
1980-08-29,0.1,53.9,,,,0.00
1980-08-30,0.1,53.9,,,,
1980-08-31,,,,,,
1980-09-01,0.1,53.9,,,,0.00
1980-09-02,0.1,53.9,,,,0.00
1980-09-03,0.1,53.9,,,,0.00
1980-09-04,0.1,53.9,,,,0.00
1980-09-05,0.0,53.9,,,,0.00
1980-09-06,0.1,53.9,,,,0.00
1980-09-07,0.1,53.9,,,,0.00
1980-09-08,0.1,53.9,,,,0.00
1980-09-09,0.1,53.9,,,,0.10
1980-09-10,0.1,54.0,,,,
1980-09-11,0.1,53.9,,,,0.10
1980-09-12,0.1,54.0,,,,
1980-09-13,0.1,53.9,,,,0.00
1980-09-14,0.1,53.9,,,,0.00
1980-09-15,0.1,53.9,,,,0.00
1980-09-16,0.1,53.9,,,,0.00
1980-09-17,0.1,53.9,,,,0.00
1980-09-18,0.1,53.9,,,,0.00
1980-09-19,0.1,53.9,,,,0.00
1980-09-20,0.1,53.9,,,,0.00
1980-09-21,0.1,53.9,,,,0.00
1980-09-22,0.1,53.9,,,,0.10
1980-09-23,0.1,54.0,,,,
1980-09-24,0.0,53.9,,,,0.00
1980-09-25,0.0,53.9,,,,0.00
1980-09-26,0.0,53.9,,,,0.00
1980-09-27,0.0,53.9,,,,0.00
1980-09-28,0.1,53.9,,,,0.00
1980-09-29,0.0,53.9,,,,0.00
1980-09-30,0.0,53.9,,,,0.00
1980-10-01,0.0,0.0,,,,0.00
1980-10-02,0.0,0.0,,,,0.00
1980-10-03,0.0,0.0,,,,0.00
1980-10-04,0.0,0.0,,,,0.00
1980-10-05,0.0,0.0,,,,0.00
1980-10-06,0.0,0.0,,,,0.00
1980-10-07,0.0,0.0,,,,0.00
1980-10-08,0.0,0.0,,,,0.00
1980-10-09,0.0,0.0,,,,0.00
1980-10-10,0.0,0.0,,,,0.00
1980-10-11,0.0,0.0,,,,0.20
1980-10-12,0.3,0.2,,,,0.00
1980-10-13,0.3,0.2,,,,0.20
1980-10-14,0.3,0.4,,,,0.00
1980-10-15,0.3,0.4,,,,0.10
1980-10-16,0.3,0.5,,,,0.20
1980-10-17,0.7,0.7,,,,0.00
1980-10-18,0.7,0.7,,,,0.00
1980-10-19,0.7,0.7,,,,0.00
1980-10-20,0.6,0.7,,,,0.00
1980-10-21,0.6,0.7,,,,0.00
1980-10-22,0.6,0.7,,,,0.00
1980-10-23,0.6,0.7,,,,0.00
1980-10-24,0.6,0.7,,,,0.00
1980-10-25,0.6,0.7,,,,0.40
1980-10-26,0.6,1.1,,,,0.00
1980-10-27,0.6,1.1,,,,0.00
1980-10-28,0.6,1.1,,,,0.00
1980-10-29,0.6,1.1,,,,0.00
1980-10-30,0.6,1.1,,,,0.00
1980-10-31,0.6,1.1,,,,0.00
1980-11-01,0.6,1.1,,,,0.00
1980-11-02,0.6,1.1,,,,0.00
1980-11-03,0.6,1.1,,,,0.00
1980-11-04,0.6,1.1,,,,0.00
1980-11-05,0.6,1.1,,,,0.40
1980-11-06,0.5,1.5,,,,0.00
1980-11-07,0.5,1.5,,,,0.20
1980-11-08,0.5,1.7,,,,0.00
1980-11-09,0.5,1.7,,,,0.00
1980-11-10,0.5,1.7,,,,0.30
1980-11-11,0.7,2.0,,,,0.20
1980-11-12,0.9,2.2,,,,0.00
1980-11-13,0.9,2.2,,,,0.10
1980-11-14,0.9,2.3,,,,0.00
1980-11-15,0.9,2.3,,,,0.00
1980-11-16,0.9,2.3,,,,0.00
1980-11-17,0.9,2.3,,,,0.00
1980-11-18,1.1,2.3,,,,0.00
1980-11-19,1.1,2.3,,,,0.00
1980-11-20,1.0,2.3,,,,0.00
1980-11-21,1.0,2.3,,,,0.00
1980-11-22,1.0,2.3,,,,0.00
1980-11-23,1.0,2.3,,,,0.20
1980-11-24,1.0,2.5,,,,0.00
1980-11-25,1.0,2.5,,,,0.00
1980-11-26,1.0,2.5,,,,0.00
1980-11-27,1.0,2.5,,,,0.00
1980-11-28,1.0,2.5,,,,0.30
1980-11-29,1.0,2.8,,,,0.00
1980-11-30,1.0,2.8,,,,0.20
1980-12-01,1.4,3.0,,,,0.00
1980-12-02,1.4,3.0,,,,0.30
1980-12-03,1.7,3.3,,,,1.90
1980-12-04,3.3,5.2,,,,0.40
1980-12-05,3.6,5.6,,,,0.10
1980-12-06,3.7,5.7,,,,0.00
1980-12-07,3.7,5.7,,,,0.00
1980-12-08,3.8,5.7,,,,0.00
1980-12-09,3.8,5.7,,,,0.00
1980-12-10,3.8,5.7,,,,0.00
1980-12-11,3.8,5.7,,,,0.00
1980-12-12,3.8,5.7,,,,0.00
1980-12-13,3.8,5.7,,,,0.00
1980-12-14,3.8,5.7,,,,0.00
1980-12-15,3.8,5.7,,,,0.00
1980-12-16,3.8,5.7,,,,0.00
1980-12-17,3.8,5.7,,,,0.00
1980-12-18,3.8,5.7,,,,0.00
1980-12-19,3.8,5.7,,,,0.00
1980-12-20,3.8,5.7,,,,0.00
1980-12-21,3.8,5.7,,,,0.10
1980-12-22,3.8,5.8,,,,0.00
1980-12-23,3.8,5.8,,,,0.00
1980-12-24,3.8,5.8,,,,0.00
1980-12-25,3.8,5.8,,,,0.00
1980-12-26,3.7,5.8,,,,0.00
1980-12-27,3.7,5.8,,,,0.00
1980-12-28,3.7,5.8,,,,0.00
1980-12-29,3.7,5.8,,,,0.00
1980-12-30,3.8,5.8,,,,0.00
1980-12-31,3.8,5.8,,,,0.00
1981-01-01,3.8,5.8,,,,0.00
1981-01-02,3.8,5.8,,,,0.00
1981-01-03,3.8,5.8,,,,0.70
1981-01-04,3.9,6.5,,,,0.00
1981-01-05,4.0,6.5,,,,0.00
1981-01-06,4.3,6.5,,,,0.00
1981-01-07,4.3,6.5,,,,0.00
1981-01-08,4.3,6.5,,,,0.00
1981-01-09,4.3,6.5,,,,0.00
1981-01-10,4.3,6.5,,,,0.00
1981-01-11,4.0,6.5,,,,0.00
1981-01-12,3.7,6.5,,,,0.00
1981-01-13,3.7,6.5,,,,0.00
1981-01-14,3.7,6.5,,,,0.00
1981-01-15,3.7,6.5,,,,0.00
1981-01-16,3.7,6.5,,,,0.10
1981-01-17,3.9,6.6,,,,0.00
1981-01-18,3.9,6.6,,,,0.00
1981-01-19,3.9,6.6,,,,0.00
1981-01-20,4.1,6.6,,,,0.00
1981-01-21,4.1,6.6,,,,0.00
1981-01-22,4.1,6.6,,,,0.40
1981-01-23,4.1,7.0,,,,0.70
1981-01-24,4.5,7.7,,,,0.00
1981-01-25,4.6,7.7,,,,0.00
1981-01-26,4.7,7.7,,,,1.00
1981-01-27,6.5,8.7,,,,2.60
1981-01-28,9.0,11.3,,,,1.20
1981-01-29,11.6,12.5,,,,0.20
1981-01-30,12.1,12.7,,,,0.10
1981-01-31,12.5,12.8,,,,0.30
1981-02-01,12.9,13.1,,,,0.00
1981-02-02,13.0,13.1,,,,0.00
1981-02-03,13.0,13.1,,,,0.00
1981-02-04,13.0,13.1,,,,0.00
1981-02-05,13.0,13.1,,,,0.00
1981-02-06,13.0,13.1,,,,0.00
1981-02-07,13.0,13.1,,,,0.00
1981-02-08,13.0,13.1,,,,0.10
1981-02-09,13.5,13.2,,,,0.00
1981-02-10,13.5,13.2,,,,0.00
1981-02-11,13.6,13.2,,,,0.00
1981-02-12,13.6,13.2,,,,0.60
1981-02-13,14.1,13.8,,,,1.00
1981-02-14,14.5,14.8,,,,0.00
1981-02-15,14.2,14.8,,,,0.00
1981-02-16,14.1,14.8,,,,0.30
1981-02-17,14.1,15.1,,,,0.00
1981-02-18,13.7,15.1,,,,0.00
1981-02-19,13.4,15.1,,,,0.30
1981-02-20,13.3,15.4,,,,0.00
1981-02-21,13.1,15.4,,,,0.00
1981-02-22,13.0,15.4,,,,0.00
1981-02-23,13.0,15.4,,,,0.20
1981-02-24,13.0,15.6,,,,0.90
1981-02-25,13.8,16.5,,,,0.10
1981-02-26,13.9,16.6,,,,0.00
1981-02-27,13.9,16.6,,,,0.50
1981-02-28,14.3,17.1,,,,0.00
1981-03-01,14.3,17.1,,,,0.00
1981-03-02,14.4,17.1,,,,0.00
1981-03-03,14.4,17.1,,,,0.00
1981-03-04,14.5,17.1,,,,0.00
1981-03-05,14.6,17.1,,,,0.00
1981-03-06,14.7,17.1,,,,0.00
1981-03-07,14.7,17.1,,,,0.00
1981-03-08,14.7,17.1,,,,0.00
1981-03-09,14.7,17.1,,,,0.00
1981-03-10,14.7,17.1,,,,0.00
1981-03-11,14.7,17.1,,,,0.00
1981-03-12,14.7,17.1,,,,0.00
1981-03-13,14.7,17.1,,,,0.00
1981-03-14,14.7,17.1,,,,0.10
1981-03-15,14.7,17.2,,,,0.20
1981-03-16,14.7,17.4,,,,0.00
1981-03-17,14.7,17.4,,,,0.00
1981-03-18,14.8,17.4,,,,0.30
1981-03-19,15.3,17.7,,,,0.70
1981-03-20,16.1,18.4,,,,0.20
1981-03-21,16.5,18.6,,,,0.20
1981-03-22,16.6,18.8,,,,0.10
1981-03-23,16.6,18.9,,,,0.10
1981-03-24,16.6,19.0,,,,0.00
1981-03-25,16.6,19.0,,,,0.70
1981-03-26,17.8,19.7,,,,0.20
1981-03-27,18.0,19.9,,,,0.00
1981-03-28,18.0,19.9,,,,1.10
1981-03-29,18.0,21.0,,,,0.40
1981-03-30,18.1,21.4,,,,1.00
1981-03-31,18.6,22.4,,,,0.10
1981-04-01,18.9,22.5,,,,0.60
1981-04-02,19.7,23.1,,,,0.00
1981-04-03,19.7,23.1,,,,0.10
1981-04-04,19.9,23.2,,,,0.00
1981-04-05,19.9,23.2,,,,0.00
1981-04-06,19.9,23.2,,,,0.00
1981-04-07,19.9,23.2,,,,0.00
1981-04-08,19.8,23.2,,,,0.00
1981-04-09,19.6,23.2,,,,0.00
1981-04-10,19.3,23.2,,,,0.00
1981-04-11,19.3,23.2,,,,0.00
1981-04-12,19.0,23.2,,,,0.00
1981-04-13,18.8,23.2,,,,0.00
1981-04-14,18.6,23.2,,,,0.00
1981-04-15,18.0,23.2,,,,0.00
1981-04-16,17.6,23.2,,,,0.00
1981-04-17,17.2,23.2,,,,0.00
1981-04-18,16.8,23.2,,,,0.70
1981-04-19,16.7,23.9,,,,0.10
1981-04-20,16.7,24.0,,,,0.00
1981-04-21,16.7,24.0,,,,0.00
1981-04-22,16.6,24.0,,,,0.00
1981-04-23,15.8,24.0,,,,0.00
1981-04-24,14.9,24.0,,,,0.00
1981-04-25,14.3,24.0,,,,0.00
1981-04-26,14.3,24.0,,,,0.30
1981-04-27,13.9,24.3,,,,0.00
1981-04-28,13.9,24.3,,,,0.00
1981-04-29,13.1,24.3,,,,0.50
1981-04-30,11.7,24.8,,,,0.00
1981-05-01,10.5,24.8,,,,0.00
1981-05-02,9.2,24.8,,,,0.00
1981-05-03,9.2,24.8,,,,0.00
1981-05-04,9.2,24.8,,,,0.00
1981-05-05,7.6,24.8,,,,0.00
1981-05-06,7.1,24.8,,,,0.00
1981-05-07,6.8,24.8,,,,0.00
1981-05-08,6.3,24.8,,,,0.00
1981-05-09,6.3,24.8,,,,0.00
1981-05-10,4.0,24.8,,,,0.00
1981-05-11,3.0,24.8,,,,0.00
1981-05-12,2.1,24.8,,,,0.00
1981-05-13,1.1,24.8,,,,0.00
1981-05-14,0.7,24.8,,,,0.00
1981-05-15,0.7,24.8,,,,0.00
1981-05-16,0.7,24.8,,,,0.00
1981-05-17,0.7,24.8,,,,0.20
1981-05-18,0.7,25.0,,,,1.10
1981-05-19,0.7,26.1,,,,0.10
1981-05-20,0.7,26.2,,,,0.10
1981-05-21,0.7,26.3,,,,0.30
1981-05-22,0.7,26.6,,,,0.00
1981-05-23,0.6,26.6,,,,0.00
1981-05-24,0.6,26.6,,,,0.10
1981-05-25,0.6,26.7,,,,0.10
1981-05-26,0.6,26.8,,,,0.00
1981-05-27,0.6,26.8,,,,0.00
1981-05-28,0.6,26.8,,,,0.00
1981-05-29,0.6,26.8,,,,0.00
1981-05-30,0.6,26.8,,,,0.00
1981-05-31,0.6,26.8,,,,0.00
1981-06-01,0.6,26.8,,,,0.00
1981-06-02,0.0,26.8,,,,0.00
1981-06-03,0.0,26.8,,,,0.00
1981-06-04,0.0,26.8,,,,0.00
1981-06-05,0.0,26.8,,,,0.00
1981-06-06,0.0,26.8,,,,0.00
1981-06-07,0.0,26.8,,,,0.00
1981-06-08,0.0,26.8,,,,0.00
1981-06-09,0.0,26.8,,,,0.00
1981-06-10,0.0,26.8,,,,0.00
1981-06-11,0.0,26.8,,,,0.00
1981-06-12,0.0,26.8,,,,0.00
1981-06-13,0.0,26.8,,,,0.00
1981-06-14,0.0,26.8,,,,0.00
1981-06-15,0.0,26.8,,,,0.00
1981-06-16,0.0,26.8,,,,0.00
1981-06-17,0.0,26.8,,,,0.00
1981-06-18,0.0,26.8,,,,0.00
1981-06-19,0.0,26.8,,,,0.00
1981-06-20,0.0,26.8,,,,0.00
1981-06-21,0.0,26.8,,,,0.00
1981-06-22,0.0,26.8,,,,0.00
1981-06-23,0.0,26.8,,,,0.00
1981-06-24,0.0,26.8,,,,0.00
1981-06-25,0.0,26.8,,,,0.00
1981-06-26,0.0,26.8,,,,0.00
1981-06-27,0.0,26.8,,,,0.00
1981-06-28,0.0,26.8,,,,0.00
1981-06-29,0.0,26.8,,,,0.00
1981-06-30,0.0,26.8,,,,0.00
1981-07-01,0.0,26.8,,,,0.00
1981-07-02,0.0,26.8,,,,0.00
1981-07-03,0.0,26.8,,,,0.00
1981-07-04,0.0,26.8,,,,0.00
1981-07-05,0.0,26.8,,,,0.00
1981-07-06,0.0,26.8,,,,0.00
1981-07-07,0.0,26.8,,,,0.00
1981-07-08,0.0,26.8,,,,0.00
1981-07-09,0.0,26.8,,,,0.00
1981-07-10,0.0,26.8,,,,0.00
1981-07-11,0.0,26.8,,,,0.00
1981-07-12,0.0,26.8,,,,0.00
1981-07-13,0.0,26.8,,,,0.00
1981-07-14,0.0,26.8,,,,0.00
1981-07-15,0.0,26.8,,,,0.00
1981-07-16,0.0,26.8,,,,0.00
1981-07-17,0.0,26.8,,,,0.00
1981-07-18,0.0,26.8,,,,0.00
1981-07-19,0.0,26.8,,,,0.00
1981-07-20,0.0,26.8,,,,0.00
1981-07-21,0.0,26.8,,,,0.00
1981-07-22,0.0,26.8,,,,0.00
1981-07-23,0.0,26.8,,,,0.00
1981-07-24,0.0,26.8,,,,0.00
1981-07-25,0.0,26.8,,,,0.00
1981-07-26,0.0,26.8,,,,0.00
1981-07-27,0.0,26.8,,,,0.00
1981-07-28,0.0,26.8,,,,0.00
1981-07-29,0.0,26.8,,,,0.00
1981-07-30,0.0,26.8,,,,0.00
1981-07-31,0.0,26.8,,,,0.00
1981-08-01,0.0,26.8,,,,0.00
1981-08-02,0.0,26.8,,,,0.00
1981-08-03,0.0,26.8,,,,0.00
1981-08-04,0.0,26.8,,,,0.00
1981-08-05,0.0,26.8,,,,0.00
1981-08-06,0.0,26.8,,,,0.00
1981-08-07,0.0,26.8,,,,0.00
1981-08-08,0.0,26.8,,,,0.00
1981-08-09,0.0,26.8,,,,0.00
1981-08-10,0.0,26.8,,,,0.00
1981-08-11,0.0,26.8,,,,0.00
1981-08-12,0.0,26.8,,,,0.00
1981-08-13,0.0,26.8,,,,0.00
1981-08-14,0.0,26.8,,,,0.00
1981-08-15,0.0,26.8,,,,0.00
1981-08-16,0.0,26.8,,,,0.00
1981-08-17,0.0,26.8,,,,0.00
1981-08-18,0.0,26.8,,,,0.00
1981-08-19,0.0,26.8,,,,0.00
1981-08-20,0.0,26.8,,,,0.00
1981-08-21,0.0,26.8,,,,0.00
1981-08-22,0.0,26.8,,,,0.00
1981-08-23,0.0,26.8,,,,0.00
1981-08-24,0.0,26.8,,,,0.00
1981-08-25,0.0,26.8,,,,0.00
1981-08-26,0.0,26.8,,,,0.00
1981-08-27,0.0,26.8,,,,0.00
1981-08-28,0.0,26.8,,,,0.00
1981-08-29,0.0,26.8,,,,0.00
1981-08-30,0.0,26.8,,,,0.00
1981-08-31,0.0,26.8,,,,0.00
1981-09-01,0.0,26.8,,,,0.00
1981-09-02,0.0,26.8,,,,0.00
1981-09-03,0.0,26.8,,,,0.00
1981-09-04,0.0,26.8,,,,0.00
1981-09-05,0.0,26.8,,,,0.00
1981-09-06,0.0,26.8,,,,0.00
1981-09-07,0.0,26.8,,,,0.00
1981-09-08,0.0,26.8,,,,0.00
1981-09-09,0.0,26.8,,,,0.00
1981-09-10,0.0,26.8,,,,0.00
1981-09-11,0.0,26.8,,,,0.00
1981-09-12,0.0,26.8,,,,0.00
1981-09-13,0.0,26.8,,,,0.00
1981-09-14,0.0,26.8,,,,0.00
1981-09-15,0.0,26.8,,,,0.00
1981-09-16,0.0,26.8,,,,0.00
1981-09-17,0.0,26.8,,,,0.00
1981-09-18,0.0,26.8,,,,0.00
1981-09-19,0.0,26.8,,,,0.00
1981-09-20,0.0,26.8,,,,0.00
1981-09-21,0.0,26.8,,,,0.00
1981-09-22,0.0,26.8,,,,0.00
1981-09-23,0.0,26.8,,,,0.00
1981-09-24,0.0,26.8,,,,0.70
1981-09-25,0.0,27.5,,,,0.10
1981-09-26,0.0,27.6,,,,0.00
1981-09-27,0.0,27.6,,,,0.00
1981-09-28,0.0,27.6,,,,0.00
1981-09-29,0.0,27.6,,,,0.00
1981-09-30,0.0,27.6,,,,0.00
1981-10-01,0.0,0.0,,,,0.00
1981-10-02,0.0,0.0,,,,0.00
1981-10-03,0.0,0.0,,,,0.00
1981-10-04,0.0,0.0,,,,0.00
1981-10-05,0.0,0.0,,,,0.00
1981-10-06,0.0,0.0,,,,0.20
1981-10-07,0.3,0.2,,,,0.40
1981-10-08,0.3,0.6,,,,0.10
1981-10-09,0.3,0.7,,,,0.10
1981-10-10,0.3,0.8,,,,0.80
1981-10-11,0.5,1.6,,,,0.30
1981-10-12,0.8,1.9,,,,0.00
1981-10-13,0.8,1.9,,,,0.20
1981-10-14,1.0,2.1,,,,0.10
1981-10-15,1.0,2.2,,,,0.00
1981-10-16,1.0,2.2,,,,0.00
1981-10-17,1.0,2.2,,,,0.00
1981-10-18,1.0,2.2,,,,0.00
1981-10-19,0.8,2.2,,,,0.00
1981-10-20,0.6,2.2,,,,0.00
1981-10-21,0.6,2.2,,,,0.00
1981-10-22,0.5,2.2,,,,0.00
1981-10-23,0.5,2.2,,,,0.00
1981-10-24,0.5,2.2,,,,0.00
1981-10-25,0.5,2.2,,,,0.00
1981-10-26,0.5,2.2,,,,0.00
1981-10-27,0.5,2.2,,,,1.20
1981-10-28,0.7,3.4,,,,1.10
1981-10-29,1.9,4.5,,,,0.30
1981-10-30,2.0,4.8,,,,0.30
1981-10-31,2.0,5.1,,,,0.00
1981-11-01,2.0,5.1,,,,0.00
1981-11-02,1.9,5.1,,,,0.00
1981-11-03,1.9,5.1,,,,0.00
1981-11-04,1.9,5.1,,,,0.00
1981-11-05,1.9,5.1,,,,0.00
1981-11-06,1.8,5.1,,,,0.00
1981-11-07,1.7,5.1,,,,0.00
1981-11-08,1.6,5.1,,,,0.00
1981-11-09,1.5,5.1,,,,0.00
1981-11-10,1.3,5.1,,,,0.00
1981-11-11,1.3,5.1,,,,0.00
1981-11-12,0.9,5.1,,,,2.30
1981-11-13,2.0,7.4,,,,3.60
1981-11-14,2.7,11.0,,,,0.50
1981-11-15,2.9,11.5,,,,0.30
1981-11-16,2.9,11.8,,,,0.60
1981-11-17,2.9,12.4,,,,0.40
1981-11-18,3.3,12.8,,,,0.20
1981-11-19,3.3,13.0,,,,0.10
1981-11-20,3.4,13.1,,,,0.00
1981-11-21,3.4,13.1,,,,3.00
1981-11-22,4.2,16.1,,,,1.00
1981-11-23,4.2,17.1,,,,3.00
1981-11-24,4.2,20.1,,,,0.20
1981-11-25,4.5,20.3,,,,0.00
1981-11-26,4.7,20.3,,,,0.70
1981-11-27,5.9,21.0,,,,0.10
1981-11-28,6.7,21.1,,,,0.20
1981-11-29,6.9,21.3,,,,0.00
1981-11-30,6.9,21.3,,,,0.00
1981-12-01,6.9,21.3,,,,0.00
1981-12-02,6.9,21.3,,,,0.00
1981-12-03,6.9,21.3,,,,0.00
1981-12-04,6.9,21.3,,,,0.00
1981-12-05,6.9,21.3,,,,0.00
1981-12-06,6.9,21.3,,,,0.00
1981-12-07,7.3,21.3,,,,0.00
1981-12-08,7.3,21.3,,,,0.00
1981-12-09,7.3,21.3,,,,0.50
1981-12-10,7.3,21.8,,,,0.00
1981-12-11,7.3,21.8,,,,0.30
1981-12-12,7.9,22.1,,,,0.00
1981-12-13,7.9,22.1,,,,0.70
1981-12-14,8.5,22.8,,,,0.20
1981-12-15,8.5,23.0,,,,0.10
1981-12-16,8.5,23.1,,,,0.00
1981-12-17,8.5,23.1,,,,0.00
1981-12-18,8.5,23.1,,,,1.50
1981-12-19,8.5,24.6,,,,4.60
1981-12-20,8.1,29.2,,,,1.70
1981-12-21,8.2,30.9,,,,0.40
1981-12-22,8.9,31.3,,,,0.00
1981-12-23,8.9,31.3,,,,0.00
1981-12-24,8.9,31.3,,,,0.00
1981-12-25,8.9,31.3,,,,0.00
1981-12-26,9.2,31.3,,,,0.20
1981-12-27,9.7,31.5,,,,0.10
1981-12-28,9.9,31.6,,,,0.20
1981-12-29,10.6,31.8,,,,1.10
1981-12-30,12.4,32.9,,,,0.00
1981-12-31,12.5,32.9,,,,1.10
1982-01-01,14.3,34.0,,,,0.60
1982-01-02,15.2,34.6,,,,0.00
1982-01-03,15.4,34.6,,,,0.70
1982-01-04,16.6,35.3,,,,3.20
1982-01-05,20.6,38.5,,,,0.20
1982-01-06,21.0,38.7,,,,0.00
1982-01-07,21.1,38.7,,,,0.00
1982-01-08,21.1,38.7,,,,0.00
1982-01-09,21.1,38.7,,,,0.00
1982-01-10,21.1,38.7,,,,0.00
1982-01-11,21.1,38.7,,,,0.00
1982-01-12,21.1,38.7,,,,0.00
1982-01-13,21.0,38.7,,,,0.00
1982-01-14,21.0,38.7,,,,0.00
1982-01-15,21.0,38.7,,,,0.00
1982-01-16,21.0,38.7,,,,0.00
1982-01-17,21.0,38.7,,,,0.00
1982-01-18,21.0,38.7,,,,0.90
1982-01-19,21.8,39.6,,,,0.50
1982-01-20,22.3,40.1,,,,0.80
1982-01-21,23.1,40.9,,,,0.50
1982-01-22,23.6,41.4,,,,0.00
1982-01-23,23.6,41.4,,,,0.00
1982-01-24,23.6,41.4,,,,0.00
1982-01-25,23.6,41.4,,,,0.00
1982-01-26,23.6,41.4,,,,1.00
1982-01-27,24.8,42.4,,,,0.20
1982-01-28,25.0,42.6,,,,0.20
1982-01-29,25.3,42.8,,,,0.10
1982-01-30,25.3,42.9,,,,0.00
1982-01-31,25.3,42.9,,,,0.00
1982-02-01,25.3,42.9,,,,0.00
1982-02-02,25.3,42.9,,,,0.00
1982-02-03,25.5,42.9,,,,0.00
1982-02-04,25.5,42.9,,,,0.00
1982-02-05,25.5,42.9,,,,0.00
1982-02-06,25.6,42.9,,,,0.00
1982-02-07,25.6,42.9,,,,0.10
1982-02-08,25.7,43.0,,,,0.00
1982-02-09,25.8,43.0,,,,0.00
1982-02-10,25.9,43.0,,,,0.00
1982-02-11,26.0,43.0,,,,0.00
1982-02-12,26.0,43.0,,,,0.00
1982-02-13,26.0,43.0,,,,1.50
1982-02-14,27.3,44.5,,,,1.10
1982-02-15,27.5,45.6,,,,4.00
1982-02-16,28.5,49.6,,,,0.30
1982-02-17,27.2,49.9,,,,0.00
1982-02-18,27.1,49.9,,,,0.00
1982-02-19,27.0,49.9,,,,0.00
1982-02-20,27.0,49.9,,,,0.00
1982-02-21,26.9,49.9,,,,0.00
1982-02-22,26.8,49.9,,,,0.00
1982-02-23,26.5,49.9,,,,0.00
1982-02-24,26.2,49.9,,,,0.00
1982-02-25,26.1,49.9,,,,0.00
1982-02-26,26.0,49.9,,,,0.20
1982-02-27,26.0,50.1,,,,0.00
1982-02-28,26.2,50.1,,,,0.20
1982-03-01,26.4,50.3,,,,1.50
1982-03-02,28.1,51.8,,,,1.10
1982-03-03,29.1,52.9,,,,0.10
1982-03-04,29.2,53.0,,,,0.00
1982-03-05,29.3,53.0,,,,0.00
1982-03-06,29.3,53.0,,,,0.00
1982-03-07,29.6,53.0,,,,0.00
1982-03-08,29.7,53.0,,,,0.00
1982-03-09,29.8,53.0,,,,0.20
1982-03-10,30.0,53.2,,,,1.20
1982-03-11,31.1,54.4,,,,0.00
1982-03-12,31.1,54.4,,,,0.10
1982-03-13,31.1,54.5,,,,0.40
1982-03-14,31.5,54.9,,,,0.40
1982-03-15,32.1,55.3,,,,0.10
1982-03-16,32.3,55.4,,,,0.30
1982-03-17,32.9,55.7,,,,0.30
1982-03-18,33.1,56.0,,,,0.30
1982-03-19,33.4,56.3,,,,0.10
1982-03-20,33.4,56.4,,,,0.00
1982-03-21,33.6,56.4,,,,0.00
1982-03-22,33.6,56.4,,,,0.00
1982-03-23,33.6,56.4,,,,0.00
1982-03-24,33.6,56.4,,,,0.00
1982-03-25,33.7,56.4,,,,0.00
1982-03-26,33.7,56.4,,,,0.30
1982-03-27,33.9,56.7,,,,0.50
1982-03-28,34.4,57.2,,,,0.80
1982-03-29,35.8,58.0,,,,1.20
1982-03-30,37.8,59.2,,,,2.60
1982-03-31,40.4,61.8,,,,1.60
1982-04-01,41.6,63.4,,,,0.40
1982-04-02,42.4,63.8,,,,0.70
1982-04-03,43.7,64.5,,,,0.40
1982-04-04,45.0,64.9,,,,0.00
1982-04-05,45.2,64.9,,,,1.10
1982-04-06,45.8,66.0,,,,0.00
1982-04-07,45.9,66.0,,,,0.00
1982-04-08,46.0,66.0,,,,0.20
1982-04-09,46.0,66.2,,,,1.10
1982-04-10,46.6,67.3,,,,3.00
1982-04-11,46.6,70.3,,,,0.40
1982-04-12,45.6,70.7,,,,1.00
1982-04-13,45.6,71.7,,,,0.10
1982-04-14,46.1,71.8,,,,0.10
1982-04-15,46.3,71.9,,,,0.10
1982-04-16,46.6,72.0,,,,0.00
1982-04-17,46.7,72.0,,,,0.00
1982-04-18,46.7,72.0,,,,0.00
1982-04-19,46.7,72.0,,,,0.00
1982-04-20,46.7,72.0,,,,0.00
1982-04-21,46.7,72.0,,,,0.00
1982-04-22,46.6,72.0,,,,0.00
1982-04-23,45.9,72.0,,,,0.00
1982-04-24,45.5,72.0,,,,0.00
1982-04-25,45.2,72.0,,,,0.00
1982-04-26,44.7,72.0,,,,0.00
