# Ebbetts Pass (462)
# California  SNOTEL Site - 8765 ft
# Daily Data for Period of Record
#
# (As of: Sun Feb 22 10:50:32 PST 2015)
#  **Provisional data, subject to revision**
#
Date,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in)
1978-10-01,0.0,0.0,,,,0.00
1978-10-02,0.0,0.0,,,,0.00
1978-10-03,0.0,0.0,,,,0.00
1978-10-04,0.0,0.0,,,,0.00
1978-10-05,0.0,0.0,,,,0.00
1978-10-06,0.0,0.0,,,,0.20
1978-10-07,0.0,0.2,,,,0.00
1978-10-08,0.0,0.2,,,,0.00
1978-10-09,0.0,0.2,,,,0.00
1978-10-10,0.0,0.2,,,,0.00
1978-10-11,0.0,0.2,,,,0.00
1978-10-12,0.0,0.2,,,,0.00
1978-10-13,0.0,0.2,,,,0.00
1978-10-14,0.0,0.2,,,,0.00
1978-10-15,0.0,0.2,,,,0.00
1978-10-16,0.0,0.2,,,,0.00
1978-10-17,0.0,0.2,,,,0.00
1978-10-18,0.0,0.2,,,,0.00
1978-10-19,0.0,0.2,,,,0.00
1978-10-20,0.0,0.2,,,,0.00
1978-10-21,0.0,0.2,,,,0.00
1978-10-22,0.0,0.2,,,,0.00
1978-10-23,0.0,0.2,,,,0.00
1978-10-24,0.0,0.2,,,,0.00
1978-10-25,0.0,0.2,,,,0.00
1978-10-26,0.0,0.2,,,,0.00
1978-10-27,0.0,0.2,,,,0.00
1978-10-28,0.0,0.2,,,,0.00
1978-10-29,0.0,0.2,,,,0.00
1978-10-30,0.0,0.2,,,,0.30
1978-10-31,0.6,0.5,,,,0.00
1978-11-01,0.5,0.5,,,,1.20
1978-11-02,1.5,1.7,,,,0.20
1978-11-03,1.6,1.9,,,,0.00
1978-11-04,1.6,1.9,,,,0.00
1978-11-05,1.6,1.9,,,,0.00
1978-11-06,1.6,1.9,,,,0.00
1978-11-07,1.6,1.9,,,,0.00
1978-11-08,1.6,1.9,,,,0.10
1978-11-09,1.7,2.0,,,,0.20
1978-11-10,1.8,2.2,,,,0.30
1978-11-11,2.0,2.5,,,,0.30
1978-11-12,2.1,2.8,,,,0.10
1978-11-13,2.2,2.9,,,,0.00
1978-11-14,2.2,2.9,,,,0.00
1978-11-15,2.8,2.9,,,,0.00
1978-11-16,2.8,2.9,,,,0.00
1978-11-17,2.8,2.9,,,,0.20
1978-11-18,2.4,3.1,,,,0.00
1978-11-19,2.4,3.1,,,,0.70
1978-11-20,2.9,3.8,,,,0.50
1978-11-21,3.3,4.3,,,,0.60
1978-11-22,3.7,4.9,,,,0.40
1978-11-23,4.0,5.3,,,,0.20
1978-11-24,4.1,5.5,,,,0.00
1978-11-25,4.1,5.5,,,,0.00
1978-11-26,4.1,5.5,,,,0.00
1978-11-27,4.1,5.5,,,,0.00
1978-11-28,4.1,5.5,,,,0.00
1978-11-29,4.1,5.5,,,,0.00
1978-11-30,4.1,5.5,,,,0.20
1978-12-01,4.2,5.7,,,,0.00
1978-12-02,4.2,5.7,,,,0.00
1978-12-03,4.2,5.7,,,,0.00
1978-12-04,4.2,5.7,,,,0.00
1978-12-05,4.3,5.7,,,,0.00
1978-12-06,4.3,5.7,,,,0.00
1978-12-07,4.3,5.7,,,,0.00
1978-12-08,4.3,5.7,,,,0.60
1978-12-09,4.3,6.3,,,,0.00
1978-12-10,4.3,6.3,,,,0.00
1978-12-11,4.3,6.3,,,,0.00
1978-12-12,4.3,6.3,,,,0.00
1978-12-13,4.3,6.3,,,,0.00
1978-12-14,4.3,6.3,,,,0.30
1978-12-15,4.3,6.6,,,,0.00
1978-12-16,4.3,6.6,,,,0.00
1978-12-17,4.3,6.6,,,,2.50
1978-12-18,6.5,9.1,,,,0.60
1978-12-19,7.3,9.7,,,,0.50
1978-12-20,7.3,10.2,,,,0.40
1978-12-21,7.3,10.6,,,,0.00
1978-12-22,7.3,10.6,,,,0.00
1978-12-23,7.3,10.6,,,,0.00
1978-12-24,7.3,10.6,,,,0.00
1978-12-25,7.4,10.6,,,,0.00
1978-12-26,7.4,10.6,,,,0.00
1978-12-27,7.4,10.6,,,,0.00
1978-12-28,7.6,10.6,,,,0.00
1978-12-29,7.6,10.6,,,,0.00
1978-12-30,7.6,10.6,,,,0.00
1978-12-31,7.6,10.6,,,,0.00
1979-01-01,7.6,10.6,,,,0.00
1979-01-02,7.6,10.6,,,,0.10
1979-01-03,7.6,10.7,,,,0.00
1979-01-04,7.6,10.7,,,,0.00
1979-01-05,7.6,10.7,,,,0.00
1979-01-06,7.6,10.7,,,,0.00
1979-01-07,7.6,10.7,,,,0.10
1979-01-08,7.6,10.8,,,,0.80
1979-01-09,8.6,11.6,,,,0.40
1979-01-10,8.6,12.0,,,,0.80
1979-01-11,10.2,12.8,,,,1.60
1979-01-12,12.4,14.4,,,,1.40
1979-01-13,12.9,15.8,,,,0.30
1979-01-14,13.6,16.1,,,,2.00
1979-01-15,15.6,18.1,,,,0.50
1979-01-16,16.2,18.6,,,,0.00
1979-01-17,16.2,18.6,,,,0.10
1979-01-18,16.5,18.7,,,,0.00
1979-01-19,16.5,18.7,,,,0.10
1979-01-20,16.9,18.8,,,,0.00
1979-01-21,16.9,18.8,,,,0.10
1979-01-22,17.0,18.9,,,,0.00
1979-01-23,17.0,18.9,,,,0.00
1979-01-24,17.0,18.9,,,,0.00
1979-01-25,17.2,18.9,,,,0.00
1979-01-26,17.4,18.9,,,,0.30
1979-01-27,17.8,19.2,,,,0.00
1979-01-28,17.8,19.2,,,,0.00
1979-01-29,17.8,19.2,,,,0.00
1979-01-30,17.8,19.2,,,,1.00
1979-01-31,18.7,20.2,,,,0.00
1979-02-01,18.9,20.2,,,,0.30
1979-02-02,19.1,20.5,,,,0.00
1979-02-03,19.1,20.5,,,,0.20
1979-02-04,19.2,20.7,,,,0.10
1979-02-05,19.2,20.8,,,,0.20
1979-02-06,19.2,21.0,,,,0.00
1979-02-07,19.2,21.0,,,,0.10
1979-02-08,19.3,21.1,,,,0.10
1979-02-09,19.3,21.2,,,,0.00
1979-02-10,19.3,21.2,,,,0.10
1979-02-11,19.3,21.3,,,,0.00
1979-02-12,19.3,21.3,,,,0.00
1979-02-13,19.3,21.3,,,,3.30
1979-02-14,22.0,24.6,,,,0.50
1979-02-15,22.3,25.1,,,,0.10
1979-02-16,22.4,25.2,,,,0.20
1979-02-17,22.8,25.4,,,,0.20
1979-02-18,22.8,25.6,,,,0.80
1979-02-19,23.9,26.4,,,,0.30
1979-02-20,24.1,26.7,,,,1.60
1979-02-21,26.3,28.3,,,,1.20
1979-02-22,27.4,29.5,,,,1.10
1979-02-23,29.2,30.6,,,,0.50
1979-02-24,29.3,31.1,,,,0.30
1979-02-25,29.3,31.4,,,,0.00
1979-02-26,29.4,31.4,,,,0.00
1979-02-27,29.6,31.4,,,,0.40
1979-02-28,30.1,31.8,,,,0.80
1979-03-01,31.8,32.6,,,,0.20
1979-03-02,31.9,32.8,,,,0.20
1979-03-03,32.0,33.0,,,,0.30
1979-03-04,32.1,33.3,,,,0.10
1979-03-05,32.1,33.4,,,,0.00
1979-03-06,32.2,33.4,,,,0.10
1979-03-07,32.2,33.5,,,,0.00
1979-03-08,32.2,33.5,,,,0.00
1979-03-09,32.2,33.5,,,,0.10
1979-03-10,32.2,33.6,,,,0.00
1979-03-11,32.2,33.6,,,,0.00
1979-03-12,32.2,33.6,,,,0.00
1979-03-13,32.2,33.6,,,,0.00
1979-03-14,32.2,33.6,,,,0.00
1979-03-15,32.2,33.6,,,,0.20
1979-03-16,32.9,33.8,,,,0.00
1979-03-17,33.0,33.8,,,,0.20
1979-03-18,33.1,34.0,,,,0.40
1979-03-19,33.7,34.4,,,,0.50
1979-03-20,34.2,34.9,,,,0.30
1979-03-21,34.6,35.2,,,,0.30
1979-03-22,35.1,35.5,,,,0.30
1979-03-23,35.4,35.8,,,,0.20
1979-03-24,35.6,36.0,,,,0.00
1979-03-25,35.6,36.0,,,,0.00
1979-03-26,35.6,36.0,,,,0.80
1979-03-27,36.6,36.8,,,,1.90
1979-03-28,38.6,38.7,,,,0.40
1979-03-29,39.0,39.1,,,,0.20
1979-03-30,39.5,39.3,,,,0.00
1979-03-31,39.5,39.3,,,,0.00
1979-04-01,39.6,39.3,,,,0.00
1979-04-02,39.8,39.3,,,,0.00
1979-04-03,39.9,39.3,,,,0.10
1979-04-04,39.9,39.4,,,,0.10
1979-04-05,39.6,39.5,,,,0.00
1979-04-06,39.7,39.5,,,,0.10
1979-04-07,39.6,39.6,,,,0.00
1979-04-08,39.7,39.6,,,,0.20
1979-04-09,39.4,39.8,,,,0.00
1979-04-10,39.4,39.8,,,,0.00
1979-04-11,39.4,39.8,,,,0.00
1979-04-12,39.5,39.8,,,,0.20
1979-04-13,39.0,40.0,,,,0.00
1979-04-14,37.4,40.0,,,,0.00
1979-04-15,37.2,40.0,,,,0.00
1979-04-16,37.2,40.0,,,,0.00
1979-04-17,37.1,40.0,,,,0.30
1979-04-18,37.5,40.3,,,,0.20
1979-04-19,38.1,40.5,,,,0.20
1979-04-20,38.4,40.7,,,,0.10
1979-04-21,38.6,40.8,,,,0.00
1979-04-22,38.5,40.8,,,,0.00
1979-04-23,38.1,40.8,,,,0.70
1979-04-24,39.4,41.5,,,,0.40
1979-04-25,39.9,41.9,,,,0.50
1979-04-26,40.3,42.4,,,,0.20
1979-04-27,40.3,42.6,,,,0.70
1979-04-28,39.1,43.3,,,,0.00
1979-04-29,39.2,43.3,,,,0.00
1979-04-30,39.1,43.3,,,,0.00
1979-05-01,38.6,43.3,,,,0.00
1979-05-02,38.7,43.3,,,,0.10
1979-05-03,37.7,43.4,,,,0.30
1979-05-04,36.9,43.7,,,,0.00
1979-05-05,36.1,43.7,,,,0.00
1979-05-06,36.8,43.7,,,,0.40
1979-05-07,37.9,44.1,,,,0.70
1979-05-08,39.3,44.8,,,,0.70
1979-05-09,39.7,45.5,,,,0.10
1979-05-10,39.9,45.6,,,,0.50
1979-05-11,40.0,46.1,,,,0.10
1979-05-12,39.3,46.2,,,,0.10
1979-05-13,37.6,46.3,,,,0.10
1979-05-14,35.7,46.4,,,,0.00
1979-05-15,34.3,46.4,,,,0.00
1979-05-16,33.0,46.4,,,,0.00
1979-05-17,31.6,46.4,,,,0.10
1979-05-18,29.8,46.5,,,,0.00
1979-05-19,28.4,46.5,,,,0.00
1979-05-20,26.9,46.5,,,,0.00
1979-05-21,25.2,46.5,,,,0.00
1979-05-22,22.8,46.5,,,,0.00
1979-05-23,21.2,46.5,,,,0.00
1979-05-24,19.9,46.5,,,,0.00
1979-05-25,18.3,46.5,,,,0.00
1979-05-26,16.6,46.5,,,,0.00
1979-05-27,14.6,46.5,,,,0.00
1979-05-28,12.4,46.5,,,,0.00
1979-05-29,10.8,46.5,,,,0.00
1979-05-30,9.8,46.5,,,,0.00
1979-05-31,8.6,46.5,,,,0.00
1979-06-01,7.3,46.5,,,,0.00
1979-06-02,5.7,46.5,,,,0.00
1979-06-03,3.8,46.5,,,,0.00
1979-06-04,2.1,46.5,,,,0.00
1979-06-05,0.9,46.5,,,,0.00
1979-06-06,0.1,46.5,,,,0.00
1979-06-07,0.0,46.5,,,,0.00
1979-06-08,0.0,46.5,,,,0.00
1979-06-09,0.0,46.5,,,,0.00
1979-06-10,0.0,46.5,,,,0.00
1979-06-11,0.0,46.5,,,,0.00
1979-06-12,0.0,46.5,,,,0.00
1979-06-13,0.0,46.5,,,,0.00
1979-06-14,0.0,46.5,,,,0.00
1979-06-15,0.0,46.5,,,,0.00
1979-06-16,0.0,46.5,,,,0.00
1979-06-17,0.0,46.5,,,,0.00
1979-06-18,0.0,46.5,,,,0.00
1979-06-19,0.0,46.5,,,,0.10
1979-06-20,0.0,46.6,,,,0.00
1979-06-21,0.0,46.6,,,,0.00
1979-06-22,0.0,46.6,,,,0.10
1979-06-23,0.0,46.7,,,,0.10
1979-06-24,0.0,46.8,,,,0.00
1979-06-25,0.0,46.8,,,,0.00
1979-06-26,0.0,46.8,,,,0.00
1979-06-27,0.0,46.8,,,,0.00
1979-06-28,0.0,46.8,,,,0.00
1979-06-29,0.0,46.8,,,,0.00
1979-06-30,0.0,46.8,,,,0.00
1979-07-01,0.0,46.8,,,,0.00
1979-07-02,0.0,46.8,,,,0.00
1979-07-03,0.0,46.8,,,,0.00
1979-07-04,0.0,46.8,,,,0.00
1979-07-05,0.0,46.8,,,,0.00
1979-07-06,0.0,46.8,,,,0.00
1979-07-07,0.0,46.8,,,,0.00
1979-07-08,0.0,46.8,,,,0.00
1979-07-09,0.0,46.8,,,,0.00
1979-07-10,0.0,46.8,,,,0.00
1979-07-11,0.0,46.8,,,,0.00
1979-07-12,0.0,46.8,,,,0.00
1979-07-13,0.0,46.8,,,,0.00
1979-07-14,0.0,46.8,,,,0.00
1979-07-15,0.0,46.8,,,,0.10
1979-07-16,0.0,46.9,,,,0.00
1979-07-17,0.0,46.9,,,,0.00
1979-07-18,0.0,46.9,,,,0.00
1979-07-19,0.0,46.9,,,,0.00
1979-07-20,0.0,46.9,,,,0.00
1979-07-21,0.0,46.9,,,,0.00
1979-07-22,0.0,46.9,,,,0.50
1979-07-23,0.0,47.4,,,,0.10
1979-07-24,0.0,47.5,,,,0.00
1979-07-25,0.0,47.5,,,,0.00
1979-07-26,0.0,47.5,,,,0.00
1979-07-27,0.0,47.5,,,,0.00
1979-07-28,0.0,47.5,,,,0.00
1979-07-29,0.0,47.5,,,,0.00
1979-07-30,0.0,47.5,,,,0.00
1979-07-31,0.0,47.5,,,,0.00
1979-08-01,0.0,47.5,,,,0.00
1979-08-02,0.0,47.5,,,,0.00
1979-08-03,0.0,47.5,,,,0.00
1979-08-04,0.0,47.5,,,,0.00
1979-08-05,0.0,47.5,,,,0.00
1979-08-06,0.0,47.5,,,,0.00
1979-08-07,0.0,47.5,,,,0.00
1979-08-08,0.0,47.5,,,,0.00
1979-08-09,0.0,47.5,,,,0.00
1979-08-10,0.0,47.5,,,,0.00
1979-08-11,0.0,47.5,,,,0.00
1979-08-12,0.0,47.5,,,,0.00
1979-08-13,0.0,47.5,,,,0.00
1979-08-14,0.0,47.5,,,,0.00
1979-08-15,0.0,47.5,,,,0.00
1979-08-16,0.0,47.5,,,,0.00
1979-08-17,0.0,47.5,,,,0.00
1979-08-18,0.0,47.5,,,,0.00
1979-08-19,0.0,47.5,,,,0.00
1979-08-20,0.0,47.5,,,,0.00
1979-08-21,0.0,47.5,,,,0.00
1979-08-22,0.0,47.5,,,,0.00
1979-08-23,0.0,47.5,,,,0.00
1979-08-24,0.0,47.5,,,,0.00
1979-08-25,0.0,47.5,,,,0.00
1979-08-26,0.0,47.5,,,,0.00
1979-08-27,0.0,47.5,,,,0.00
1979-08-28,0.0,47.5,,,,0.00
1979-08-29,0.0,47.5,,,,0.20
1979-08-30,0.0,47.7,,,,0.00
1979-08-31,0.0,47.7,,,,0.20
1979-09-01,0.0,47.9,,,,0.00
1979-09-02,0.0,47.9,,,,0.00
1979-09-03,0.0,47.9,,,,0.00
1979-09-04,0.0,47.9,,,,0.00
1979-09-05,0.0,47.9,,,,0.00
1979-09-06,0.0,47.9,,,,0.00
1979-09-07,0.0,47.9,,,,0.00
1979-09-08,0.0,47.9,,,,0.00
1979-09-09,0.0,47.9,,,,0.00
1979-09-10,0.0,47.9,,,,0.00
1979-09-11,0.0,47.9,,,,0.00
1979-09-12,0.0,47.9,,,,0.00
1979-09-13,0.0,47.9,,,,0.00
1979-09-14,0.0,47.9,,,,0.00
1979-09-15,0.0,47.9,,,,0.00
1979-09-16,0.0,47.9,,,,0.00
1979-09-17,0.0,47.9,,,,0.00
1979-09-18,0.0,47.9,,,,0.00
1979-09-19,0.0,47.9,,,,0.00
1979-09-20,0.0,47.9,,,,0.00
1979-09-21,0.0,47.9,,,,0.00
1979-09-22,0.0,47.9,,,,0.00
1979-09-23,0.0,47.9,,,,0.00
1979-09-24,0.0,47.9,,,,0.00
1979-09-25,0.0,47.9,,,,0.00
1979-09-26,0.0,47.9,,,,0.00
1979-09-27,0.0,47.9,,,,0.00
1979-09-28,0.0,47.9,,,,0.00
1979-09-29,0.0,47.9,,,,0.00
1979-09-30,0.0,47.9,,,,0.00
1979-10-01,0.0,0.0,,,,0.00
1979-10-02,0.0,0.0,,,,0.00
1979-10-03,0.0,0.0,,,,0.00
1979-10-04,0.0,0.0,,,,0.00
1979-10-05,0.0,0.0,,,,0.00
1979-10-06,0.0,0.0,,,,0.00
1979-10-07,0.0,0.0,,,,0.00
1979-10-08,0.0,0.0,,,,0.00
1979-10-09,0.0,0.0,,,,0.00
1979-10-10,0.0,0.0,,,,0.00
1979-10-11,0.0,0.0,,,,0.00
1979-10-12,0.0,0.0,,,,0.00
1979-10-13,0.0,0.0,,,,0.00
1979-10-14,0.0,0.0,,,,0.20
1979-10-15,0.0,0.2,,,,0.00
1979-10-16,0.0,0.2,,,,0.00
1979-10-17,0.0,0.2,,,,0.00
1979-10-18,0.0,0.2,,,,0.30
1979-10-19,0.0,0.5,,,,1.50
1979-10-20,0.0,2.0,,,,1.00
1979-10-21,0.7,3.0,,,,0.30
1979-10-22,1.0,3.3,,,,0.10
1979-10-23,1.0,3.4,,,,0.00
1979-10-24,1.0,3.4,,,,0.00
1979-10-25,1.0,3.4,,,,0.40
1979-10-26,1.4,3.8,,,,0.20
1979-10-27,1.6,4.0,,,,0.00
1979-10-28,1.5,4.0,,,,0.00
1979-10-29,1.5,4.0,,,,0.00
1979-10-30,1.3,4.0,,,,0.00
1979-10-31,1.3,4.0,,,,0.00
1979-11-01,1.1,4.0,,,,0.00
1979-11-02,1.1,4.0,,,,0.10
1979-11-03,1.3,4.1,,,,0.80
1979-11-04,2.3,4.9,,,,0.40
1979-11-05,2.3,5.3,,,,0.30
1979-11-06,2.4,5.6,,,,0.00
1979-11-07,2.5,5.6,,,,0.00
1979-11-08,2.5,5.6,,,,0.00
1979-11-09,2.6,5.6,,,,0.20
1979-11-10,2.7,5.8,,,,0.00
1979-11-11,2.7,5.8,,,,0.00
1979-11-12,2.7,5.8,,,,0.00
1979-11-13,2.7,5.8,,,,0.00
1979-11-14,2.7,5.8,,,,0.00
1979-11-15,2.7,5.8,,,,0.00
1979-11-16,2.7,5.8,,,,0.30
1979-11-17,3.2,6.1,,,,0.30
1979-11-18,3.5,6.4,,,,0.00
1979-11-19,3.7,6.4,,,,0.00
1979-11-20,3.7,6.4,,,,0.10
1979-11-21,3.9,6.5,,,,0.40
1979-11-22,4.0,6.9,,,,0.30
1979-11-23,4.4,7.2,,,,0.40
1979-11-24,4.5,7.6,,,,0.10
1979-11-25,4.5,7.7,,,,0.70
1979-11-26,5.7,8.4,,,,0.20
1979-11-27,5.7,8.6,,,,0.40
1979-11-28,5.7,9.0,,,,0.00
1979-11-29,5.7,9.0,,,,0.00
1979-11-30,5.7,9.0,,,,0.00
1979-12-01,5.7,9.0,,,,0.00
1979-12-02,5.7,9.0,,,,0.00
1979-12-03,5.6,9.0,,,,0.00
1979-12-04,5.6,9.0,,,,0.00
1979-12-05,5.6,9.0,,,,0.00
1979-12-06,5.7,9.0,,,,0.10
1979-12-07,5.7,9.1,,,,0.00
1979-12-08,5.6,9.1,,,,0.00
1979-12-09,5.6,9.1,,,,0.00
1979-12-10,5.5,9.1,,,,0.00
1979-12-11,5.8,9.1,,,,0.00
1979-12-12,6.2,9.1,,,,0.00
1979-12-13,5.5,9.1,,,,0.00
1979-12-14,5.4,9.1,,,,0.00
1979-12-15,5.4,9.1,,,,0.00
1979-12-16,5.3,9.1,,,,0.00
1979-12-17,5.0,9.1,,,,0.00
1979-12-18,5.0,9.1,,,,0.00
1979-12-19,5.0,9.1,,,,0.00
1979-12-20,5.0,9.1,,,,0.00
1979-12-21,5.0,9.1,,,,0.00
1979-12-22,5.0,9.1,,,,0.00
1979-12-23,5.0,9.1,,,,0.00
1979-12-24,9.8,9.1,,,,6.50
1979-12-25,10.8,15.6,,,,0.00
1979-12-26,10.8,15.6,,,,0.70
1979-12-27,11.4,16.3,,,,0.00
1979-12-28,11.5,16.3,,,,0.50
1979-12-29,11.5,16.8,,,,0.20
1979-12-30,11.6,17.0,,,,1.20
1979-12-31,13.2,18.2,,,,0.00
1980-01-01,13.2,18.2,,,,0.00
1980-01-02,13.2,18.2,,,,2.30
1980-01-03,15.1,20.5,,,,0.00
1980-01-04,15.2,20.5,,,,0.00
1980-01-05,15.2,20.5,,,,0.00
1980-01-06,15.3,20.5,,,,0.00
1980-01-07,15.4,20.5,,,,0.00
1980-01-08,15.6,20.5,,,,0.00
1980-01-09,16.7,20.5,,,,1.60
1980-01-10,18.4,22.1,,,,1.40
1980-01-11,19.5,23.5,,,,3.50
1980-01-12,22.7,27.0,,,,2.70
1980-01-13,24.0,29.7,,,,1.90
1980-01-14,27.7,31.6,,,,0.10
1980-01-15,28.8,31.7,,,,0.30
1980-01-16,29.4,32.0,,,,3.50
1980-01-17,29.9,35.5,,,,0.20
1980-01-18,30.8,35.7,,,,0.00
1980-01-19,31.1,35.7,,,,0.00
1980-01-20,31.1,35.7,,,,0.00
1980-01-21,31.1,35.7,,,,0.50
1980-01-22,31.5,36.2,,,,0.00
1980-01-23,31.6,36.2,,,,0.00
1980-01-24,31.6,36.2,,,,0.00
1980-01-25,31.8,36.2,,,,0.00
1980-01-26,31.9,36.2,,,,0.00
1980-01-27,32.2,36.2,,,,0.00
1980-01-28,32.2,36.2,,,,0.70
1980-01-29,33.2,36.9,,,,0.50
1980-01-30,33.2,37.4,,,,0.50
1980-01-31,33.3,37.9,,,,0.00
1980-02-01,33.3,37.9,,,,0.00
1980-02-02,33.4,37.9,,,,0.00
1980-02-03,33.4,37.9,,,,0.00
1980-02-04,33.3,37.9,,,,0.00
1980-02-05,33.4,37.9,,,,0.00
1980-02-06,33.7,37.9,,,,0.00
1980-02-07,33.8,37.9,,,,0.00
1980-02-08,34.0,37.9,,,,0.00
1980-02-09,34.2,37.9,,,,0.00
1980-02-10,34.3,37.9,,,,0.00
1980-02-11,34.5,37.9,,,,0.00
1980-02-12,34.6,37.9,,,,0.00
1980-02-13,34.9,37.9,,,,0.00
1980-02-14,34.9,37.9,,,,0.80
1980-02-15,36.8,38.7,,,,1.20
1980-02-16,38.0,39.9,,,,1.60
1980-02-17,40.7,41.5,,,,1.90
1980-02-18,43.0,43.4,,,,3.20
1980-02-19,46.2,46.6,,,,3.80
1980-02-20,50.0,50.4,,,,1.70
1980-02-21,51.7,52.1,,,,1.50
1980-02-22,53.2,53.6,,,,0.30
1980-02-23,53.5,53.9,,,,0.20
1980-02-24,53.7,54.1,,,,0.10
1980-02-25,53.8,54.2,,,,0.00
1980-02-26,53.8,54.2,,,,0.30
1980-02-27,54.1,54.5,,,,0.90
1980-02-28,55.0,55.4,,,,0.00
1980-02-29,55.0,55.4,,,,0.00
1980-03-01,55.0,55.4,,,,0.00
1980-03-02,55.0,55.4,,,,0.30
1980-03-03,55.3,55.7,,,,0.50
1980-03-04,55.8,56.2,,,,0.60
1980-03-05,56.5,56.8,,,,1.60
1980-03-06,58.1,58.4,,,,0.40
1980-03-07,58.5,58.8,,,,0.00
1980-03-08,58.5,58.8,,,,0.00
1980-03-09,58.4,58.8,,,,0.00
1980-03-10,58.4,58.8,,,,0.10
1980-03-11,58.5,58.9,,,,0.20
1980-03-12,58.6,59.1,,,,0.00
1980-03-13,58.6,59.1,,,,0.00
1980-03-14,58.6,59.1,,,,0.00
1980-03-15,58.6,59.1,,,,0.00
1980-03-16,58.6,59.1,,,,0.10
1980-03-17,58.6,59.2,,,,0.30
1980-03-18,58.7,59.5,,,,0.00
1980-03-19,59.0,59.5,,,,0.00
1980-03-20,59.0,59.5,,,,0.20
1980-03-21,59.1,59.7,,,,0.80
1980-03-22,59.9,60.5,,,,0.00
1980-03-23,59.9,60.5,,,,0.00
1980-03-24,59.9,60.5,,,,0.00
1980-03-25,59.9,60.5,,,,0.00
1980-03-26,59.9,60.5,,,,0.00
1980-03-27,59.9,60.5,,,,0.00
1980-03-28,59.9,60.5,,,,0.00
1980-03-29,59.9,60.5,,,,0.00
1980-03-30,59.9,60.5,,,,0.00
1980-03-31,59.9,60.5,,,,0.00
1980-04-01,60.0,60.5,,,,0.00
1980-04-02,60.2,60.5,,,,0.20
1980-04-03,60.1,60.7,,,,0.00
1980-04-04,60.1,60.7,,,,0.70
1980-04-05,60.7,61.4,,,,0.80
1980-04-06,61.5,62.2,,,,0.00
1980-04-07,61.4,62.2,,,,0.20
1980-04-08,61.5,62.4,,,,0.20
1980-04-09,61.4,62.6,,,,0.00
1980-04-10,61.4,62.6,,,,0.10
1980-04-11,61.4,62.7,,,,0.00
1980-04-12,61.4,62.7,,,,0.00
1980-04-13,61.2,62.7,,,,0.10
1980-04-14,61.2,62.8,,,,0.00
1980-04-15,61.7,62.8,,,,0.00
1980-04-16,61.9,62.8,,,,0.10
1980-04-17,61.8,62.9,,,,0.00
1980-04-18,61.5,62.9,,,,0.00
1980-04-19,60.3,62.9,,,,0.00
1980-04-20,58.7,62.9,,,,0.00
1980-04-21,58.7,62.9,,,,0.60
1980-04-22,58.7,63.5,,,,0.60
1980-04-23,59.3,64.1,,,,0.20
1980-04-24,59.7,64.3,,,,0.20
1980-04-25,59.7,64.5,,,,0.00
1980-04-26,59.7,64.5,,,,0.30
1980-04-27,59.4,64.8,,,,0.00
1980-04-28,58.2,64.8,,,,0.00
1980-04-29,57.8,64.8,,,,0.00
1980-04-30,56.9,64.8,,,,0.00
1980-05-01,56.4,64.8,,,,0.10
1980-05-02,55.5,64.9,,,,0.20
1980-05-03,54.4,65.1,,,,0.00
1980-05-04,53.2,65.1,,,,0.00
1980-05-05,52.2,65.1,,,,0.00
1980-05-06,51.3,65.1,,,,0.00
1980-05-07,50.0,65.1,,,,0.00
1980-05-08,49.6,65.1,,,,0.00
1980-05-09,48.9,65.1,,,,0.40
1980-05-10,50.3,65.5,,,,0.60
1980-05-11,50.8,66.1,,,,0.20
1980-05-12,51.3,66.3,,,,0.30
1980-05-13,51.7,66.6,,,,0.00
1980-05-14,52.0,66.6,,,,0.20
1980-05-15,52.3,66.8,,,,0.30
1980-05-16,52.2,67.1,,,,0.00
1980-05-17,51.5,67.1,,,,0.00
1980-05-18,50.4,67.1,,,,0.10
1980-05-19,49.0,67.2,,,,0.10
1980-05-20,47.3,67.3,,,,0.00
1980-05-21,45.4,67.3,,,,0.00
1980-05-22,43.5,67.3,,,,0.00
1980-05-23,42.0,67.3,,,,0.00
1980-05-24,42.1,67.3,,,,0.00
1980-05-25,42.4,67.3,,,,0.00
1980-05-26,43.0,67.3,,,,0.00
1980-05-27,43.3,67.3,,,,0.00
1980-05-28,43.4,67.3,,,,0.00
1980-05-29,43.4,67.3,,,,0.00
1980-05-30,43.1,67.3,,,,0.00
1980-05-31,42.2,67.3,,,,0.00
1980-06-01,41.9,67.3,,,,0.00
1980-06-02,40.9,67.3,,,,0.00
1980-06-03,40.4,67.3,,,,0.10
1980-06-04,40.4,67.4,,,,0.10
1980-06-05,40.4,67.5,,,,0.20
1980-06-06,40.5,67.7,,,,0.30
1980-06-07,40.4,68.0,,,,0.20
1980-06-08,38.2,68.2,,,,0.10
1980-06-09,35.5,68.3,,,,0.00
1980-06-10,33.3,68.3,,,,0.00
1980-06-11,31.8,68.3,,,,0.00
1980-06-12,29.6,68.3,,,,0.00
1980-06-13,28.3,68.3,,,,0.00
1980-06-14,27.6,68.3,,,,0.00
1980-06-15,26.2,68.3,,,,0.10
1980-06-16,24.7,68.4,,,,0.00
1980-06-17,22.9,68.4,,,,0.00
1980-06-18,20.5,68.4,,,,0.00
1980-06-19,18.2,68.4,,,,0.00
